_id,keyword
8830,Carotid arteries
8831,Ischemic stroke
8832,Potential risk
8833,Ultrasound
8834,Dynamic population
8835,Cultural algorithm
8836,Execution model
8837,Technology transfer
8838,Global environmental analysis
8839,Vertical integration
8840,Cell size
8841,Cost efficiency
8842,Consumer behaviour
8843,Perfect graph
8844,Graph toughness
8845,Graph minor
8846,Triangle-free graph
8847,Decision table
8848,Structured programming
8849,Saturation level
8850,Functional requirement
8851,Data extraction
8852,Insulin infusion
8853,Control methods
8854,Blood sugar regulation
8855,Interpersonal coordination
8856,Positive transfer
8857,Neurotrophin
8858,Ocular dominance
8859,Neurotrophic factors
8860,Ocular dominance column
8861,Synaptic plasticity
8862,Monocular deprivation
8863,Plasticity
8864,Machine perception
8865,Projection pursuit regression
8866,Reinforcement
8867,Priority ceiling protocol
8868,Hausdorff distance
8869,Target angle
8870,Auditory feedback
8871,Comparative evaluation
8872,User studies
8873,Mirror neuron
8874,Helmholtz machine
8875,Active suspension
8876,Magnetohydrodynamic drive
8877,Turbulence
8878,Dynamo theory
8879,Convective heat transfer
8880,Eulerian path
8881,Spherical shell
8882,Similarity solution
8883,Eye development
8884,Organogenesis
8885,Autonomous decentralized system
8886,Distributed System Security Architecture
8887,Wiener index
8888,Distance-regular graph
8889,Petersen graph
8890,Purple color
8891,Game play
8892,Color preferences
8893,Temperament
8894,Unconventional computing
8895,Quadratic function
8896,Spoken language translation
8897,Electric arc furnace
8898,Electrode
8899,Random effects model
8900,Fixed effects model
8901,Serial dependence
8902,Restricted maximum likelihood
8903,Survival analysis
8904,Urinary system
8905,Land management
8906,Rational choice theory
8907,Appeal
8908,Environmental design
8909,Pragmatism
8910,Land use
8911,Integral nonlinearity
8912,Differential nonlinearity
8913,Noise shaping
8914,Interaction technique
8915,Learnability
8916,Interface design
8917,Nursing
8918,Family medicine
8919,Standard care
8920,Feature descriptor
8921,Kinship
8922,Face analysis
8923,Expectation confirmation theory
8924,Information presentation
8925,E healthcare
8926,Loudness
8927,Music listening
8928,Zipf's law
8929,Regular expression
8930,Bijection
8931,Symmetry group
8932,Group action
8933,Serializer
8934,Footprint
8935,Oxide
8936,Space charge
8937,Electric charge
8938,Gate oxide
8939,Minkowski distance
8940,U-matrix
8941,Distance matrix
8942,Euclidean distance matrix
8943,Euclidean shortest path
8944,Periodic point
8945,Hutchinson operator
8946,Topological conjugacy
8947,Equicontinuity
8948,Bicubic interpolation
8949,Concatenative synthesis
8950,Triangle counting
8951,Induction heating
8952,Load regulation
8953,User satisfaction
8954,Random indexing
8955,Von Neumann architecture
8956,Brooks' theorem
8957,Cycle double cover
8958,Switched capacitor
8959,Critical path delay
8960,Physical synthesis
8961,Timing closure
8962,Finite difference equations
8963,Frictionless contact
8964,Wireless Application Protocol
8965,Icosahedral symmetry
8966,Contact force
8967,Klein bottle
8968,Persistence (computer science)
8969,n-connected
8970,Torus
8971,Heat equation
8972,Homotopy
8973,Unstructured data
8974,Trusted Computing
8975,Focal point
8976,Computer users
8977,Rank (linear algebra)
8978,Rational matrices
8979,Minimal realization
8980,Content based retrieval
8981,Region of interest
8982,Transitive closure
8983,Assertion
8984,Open Knowledge Base Connectivity
8985,Contradiction
8986,Agile manufacturing
8987,Scenario analysis
8988,Sonar signal processing
8989,Chronic disease
8990,Social computing
8991,Locative case
8992,Foreground detection
8993,Computer vision algorithms
8994,Low resource
8995,Graph algebra
8996,Coxeter graph
8997,Pushout
8998,Design matrix
8999,Disaster medicine
9000,Telephone line
9001,Coverage probability
9002,Lexical choice
9003,Lexical access
9004,Lexical functional grammar
9005,Context specific
9006,Operational efficiency
9007,Payment service provider
9008,Analytic hierarchy process
9009,Population size
9010,Program code
9011,Virtuous circle and vicious circle
9012,Constructive induction
9013,List processing
9014,Drug compound
9015,Basis of estimate
9016,Virtual community
9017,Energy current
9018,Keying
9019,Intra-rater reliability
9020,Arbitrary lagrangian eulerian
9021,Simulated reality
9022,Social simulation
9023,Modified Richardson iteration
9024,Crossmodal
9025,Psychoacoustics
9026,Data transmission systems
9027,Research model
9028,Field survey
9029,Physical activity
9030,Health problems
9031,Unified theory of acceptance and use of technology
9032,Low frequency
9033,Synchronous motor
9034,Magnet
9035,Signalling
9036,Wireline
9037,Policy enforcement
9038,Law enforcement
9039,Offender profiling
9040,Reinforced concrete
9041,Neighborhood search
9042,Disk array
9043,Elimination method
9044,Software changes
9045,Cost savings
9046,Technology impact
9047,Combinatorial chemistry
9048,Linker
9049,Linear equation
9050,Dynamic web page
9051,Wizard
9052,Expressed sequence tag
9053,Genome Biology
9054,Whole genome sequencing
9055,Sequence assembly
9056,Gene Annotation
9057,Differentiated services
9058,Weighted round robin
9059,Bandwidth management
9060,Lyapunov equation
9061,Reduction methods
9062,Normal
9063,Computational Science and Engineering
9064,And-inverter graph
9065,Motor skill
9066,Enterprise private network
9067,Camera lens
9068,Compressed air
9069,Data compression ratio
9070,Hybrid fibre
9071,Rate control
9072,Abelian extension
9073,Splitting of prime ideals in Galois extensions
9074,Galois cohomology
9075,Galois extension
9076,General linear group
9077,Quaternion group
9078,Spatial configuration
9079,Process industry
9080,Information feedback
9081,Safety standards
9082,Upper limb
9083,Coordinate chart
9084,Wrench
9085,Exoskeleton
9086,Cotangent space
9087,Variable size
9088,Text recognition
9089,Traffic analysis
9090,Baselining
9091,Grapheme-color synesthesia
9092,Synesthesia
9093,Grapheme
9094,Disinhibition
9095,Source imaging
9096,Magnetoencephalography
9097,Color processing
9098,Early activation
9099,Distributed File System
9100,Self-certifying File System
9101,File management
9102,Extrusion
9103,Recursive functions
9104,Site evaluation
9105,Financial stability
9106,Signed distance function
9107,Field operational test
9108,Intelligent transportation system
9109,Urban area
9110,Generalized minimal residual method
9111,Pointwise
9112,Land information system
9113,Carbon
9114,Land-use planning
9115,Image-based lighting
9116,Pyramid (image processing)
9117,Natural language user interface
9118,Mycobacterium tuberculosis
9119,Mycobacterial cell
9120,Virtual screening
9121,Antimycobacterial
9122,Small molecule
9123,Drug target
9124,Selection criterion
9125,Global network
9126,Training performance
9127,Technical report
9128,Demand profile
9129,Charging station
9130,Distribution system
9131,Traffic model
9132,Factor graph
9133,Coordination game
9134,Data loss
9135,High availability
9136,Face hallucination
9137,Facial Action Coding System
9138,Face detection
9139,Human eye
9140,Video game graphics
9141,Daylight
9142,Adaptation (eye)
9143,Simpli
9144,Luminance
9145,Random access
9146,Grey level
9147,Pattern recognition problem
9148,Criteria air contaminants
9149,Nonparametric regression
9150,Air quality index
9151,National Ambient Air Quality Standards
9152,Electronic health record
9153,Global information society
9154,Continuity of care
9155,Health information
9156,Fixed interval
9157,Resonance
9158,Gold coast
9159,Cell delay
9160,Fifo queue
9161,Knot (unit)
9162,Impossible object
9163,Back propagation algorithm
9164,Multi layered perceptron
9165,False positive rate
9166,Distributed intelligence
9167,Visual surveillance
9168,Compression artifact
9169,Low bit
9170,Deblocking filter
9171,Precondition
9172,Enterprise data management
9173,Countdown
9174,Link management
9175,Signal strength
9176,Integrable system
9177,Uniform absolute-convergence
9178,Uniform limit theorem
9179,Uniform boundedness
9180,Uniform absolute continuity
9181,Vehicle-to-grid
9182,Writing process
9183,Peripheral vision
9184,Gonioscopy
9185,Optic cup (anatomical)
9186,Optic nerve
9187,Arrival time
9188,3d positioning
9189,Time of flight
9190,Anisotropy
9191,Nested set model
9192,3d image
9193,Strategy implementation
9194,Enterprise portal
9195,Personal area network
9196,SC-FDE
9197,Lymph
9198,Palpation
9199,Tumor Staging
9200,Surgical simulation
9201,Stage (cooking)
9202,General surgery
9203,Directed cycle
9204,Bursting
9205,Gating
9206,NMDA receptor
9207,Dopaminergic
9208,Depolarization
9209,Predictability
9210,Approx
9211,External variable
9212,Quantization (physics)
9213,Problem solution
9214,Power analysis
9215,Power function
9216,Homoscedasticity
9217,Hard core
9218,Natural variation
9219,Diffie–Hellman problem
9220,Distribution model
9221,Single line
9222,Cooperative problem solving
9223,Meta level
9224,Industrial production
9225,Color vision
9226,Goal orientation
9227,Problem frames approach
9228,Espresso
9229,HITS algorithm
9230,Bootstrapping
9231,Set expansion
9232,Semantic change
9233,Fountain code
9234,Prefix code
9235,Image formation
9236,Multiplication algorithm
9237,Maximum coverage problem
9238,Phylogenetic tree
9239,Greedoid
9240,Continuous function
9241,Resource constraints
9242,Time optimal
9243,Survivability
9244,Integrated engineering
9245,Notional amount
9246,Design objective
9247,Attitude
9248,Experiential marketing
9249,Gratification
9250,Learning dynamics
9251,Evolutionary game theory
9252,Six Sigma
9253,Kaizen
9254,Middle management
9255,Total quality management
9256,Senior management
9257,Quality management
9258,Position control
9259,Robot trajectory
9260,Single sign-on
9261,Portlet
9262,BIBO stability
9263,Partial-order planning
9264,Analysis of parallel algorithms
9265,Embarrassingly parallel
9266,Returns to scale
9267,Radial line
9268,Tangent lines to circles
9269,Concyclic points
9270,Unit circle
9271,Inscribed angle
9272,Generalised circle
9273,Circular segment
9274,Midpoint circle algorithm
9275,Deep linguistic processing
9276,Software walkthrough
9277,Navigation system
9278,Dead reckoning
9279,Wind triangle
9280,Underwater acoustic positioning system
9281,Nyquist frequency
9282,Compressed sensing
9283,Partial isometry
9284,Isometry
9285,Moore–Penrose pseudoinverse
9286,Involution (mathematics)
9287,SSL acceleration
9288,Web accelerator
9289,Transport Layer Security
9290,Equalizer
9291,Trade offs
9292,Nonlinear channel
9293,Image gradient
9294,Comparison theorem
9295,Marginal distribution
9296,Union type
9297,Type checking
9298,Toolbox
9299,Alarm clock
9300,Ringing
9301,ALARM
9302,Implicit communication
9303,Social communication
9304,Skin care
9305,Cognitive user
9306,Smart phone
9307,After treatment
9308,Auto photography
9309,Fuzzy databases
9310,Fuzzy data mining
9311,Data migration
9312,Design tool
9313,Extreme point
9314,Permutation matrix
9315,Memristor
9316,Best-effort delivery
9317,Wireless Multimedia Extensions
9318,Inductive logic programming
9319,Fusion plasma
9320,Nonlinear Oscillations
9321,Harmonic balance
9322,Plasma
9323,Linear circuit
9324,Common word
9325,Impulse response
9326,Manual memory management
9327,Binomial heap
9328,Symbol table
9329,d-ary heap
9330,RTP Control Protocol
9331,Depot
9332,Motion capture
9333,Procedural animation
9334,Differential effects
9335,Complementarity (molecular biology)
9336,Gradient projection
9337,Functional diversity
9338,Empiricism
9339,Constitution
9340,Conventionalism
9341,ESPACE
9342,Abstract space
9343,Cart
9344,Microarray gene expression
9345,Weighted Majority Algorithm
9346,Bit-reversal permutation
9347,Hamiltonian path problem
9348,Dense graph
9349,Metalanguage
9350,Radio access
9351,Trunking
9352,Dram
9353,Silent data corruption
9354,Silver–Meal heuristic
9355,Inventory valuation
9356,Replication (computing)
9357,Factory
9358,Inventory level
9359,Persian
9360,Jaro–Winkler distance
9361,Mean reciprocal rank
9362,String distance
9363,Learning problem
9364,Binary decomposition
9365,Prediction algorithms
9366,Continuous wave
9367,Cuvette
9368,Pockels effect
9369,Metagenomics
9370,Path expression
9371,Statistical learning
9372,Mean square
9373,Blind source extraction
9374,Population genomics
9375,Natural selection
9376,Mobile business development
9377,Frequency-division multiplexing
9378,Bit rate
9379,Coding algorithm
9380,Bit allocation
9381,Environmental data
9382,Guided Local Search
9383,Condition number
9384,Laplace's equation
9385,Inverse Laplace transform
9386,Regularized meshless method
9387,Antenna (radio)
9388,Map projection
9389,Catadioptric system
9390,ElGamal signature scheme
9391,Merkle signature scheme
9392,Blind signature
9393,Schnorr signature
9394,Structure from motion
9395,Condensation algorithm
9396,LTI system theory
9397,Stationary state
9398,Probabilistic framework
9399,Current source
9400,Buck converter
9401,Semantic desktop
9402,Personal information manager
9403,Grammar-based code
9404,Recursively enumerable set
9405,Recursively enumerable language
9406,Grammar systems theory
9407,Unrestricted grammar
9408,Pivot element
9409,LU decomposition
9410,Framing (social sciences)
9411,Uncanny valley
9412,Uncanny
9413,Volterra filters
9414,Nonlinear prediction
9415,Algebraic specification
9416,Research plan
9417,Technical literature
9418,First-order predicate
9419,Broadcast radiation
9420,Holonomic
